1	93564	93581	-0.312302
1	514331	514334	-0.360465
1	630641	630643	-0.561265
1	636423	636425	-0.370833
1	706844	706846	-0.506579
1	919461	919463	-0.458626
1	977946	977948	-0.4
1	1021136	1021138	-0.608836
1	1061335	1061341	-0.168866
1	1242906	1242908	-0.594872
1	1352379	1352381	-0.52862
1	1368384	1368388	-0.513673
1	1477047	1477049	-0.555172
1	1498656	1498658	-0.496976
1	1517945	1517949	-0.0431582
1	1544260	1544262	-0.304731
1	1608438	1608440	-0.325758
1	1694424	1694426	-0.375149
1	1752536	1752539	-0.316384
1	1756607	1756609	-0.373397
1	1876590	1876592	-0.444444
1	1877446	1877448	-0.444444
1	1902688	1902689	-0.818182
1	1934077	1934080	-0.263462
1	2178044	2178046	-0.28125
1	2204004	2204012	0.0186017
1	2208729	2208731	-0.404545
1	2659958	2659962	-0.608974
1	2699631	2699643	-0.394657
1	2746901	2746903	-0.392857
1	2786695	2786697	-0.459459
1	2807099	2807101	-0.636364
1	2831661	2831664	-0.232733
1	3540719	3540720	-0.8
1	3560378	3560380	0.387701
1	3738503	3738513	-0.382716
1	3888870	3888872	0.275862
1	4487173	4487174	-0.678571
1	6044255	6044257	-0.380032
1	6123685	6123686	0.461538
1	6157644	6157645	-0.444444
1	6705950	6705952	-0.411765
1	6730773	6730778	-0.279881
1	6750526	6750528	-0.5775
1	6816067	6816069	-0.503432
1	6821067	6821069	-0.333333
1	7104564	7104566	-0.380952
1	7116689	7116691	-0.291667
1	7128697	7128699	-0.233333
1	7254635	7254642	-0.350715
1	7324757	7324759	-0.18414
1	7870356	7870359	-0.0666667
1	7933415	7933417	0.870968
1	8039981	8039983	-0.319124
1	8269971	8269974	0.467391
1	8385715	8385719	-0.254237
1	8551415	8551418	-0.337558
1	8637364	8637366	0.736842
1	8687196	8687198	-0.638889
1	8787127	8787129	0.52963
1	8829500	8829502	-0.189189
1	9041600	9041602	-0.583333
1	9528405	9528407	-0.3125
1	10633488	10633492	-0.0217391
1	10634379	10634380	-1.0
1	10657426	10657430	0.298246
1	10957493	10957495	-0.349206
1	11065660	11065669	0.131104
1	11273364	11273366	-0.266667
1	11357511	11357513	-0.216667
1	11481217	11481219	-0.251748
1	11518383	11518385	0.428571
1	11518552	11518554	-0.521994
1	11524912	11524914	-0.449309
1	11579805	11579820	-0.338633
1	11799362	11799364	-0.411765
1	11829440	11829442	-0.333333
1	12569265	12569271	-0.350661
1	12603438	12603474	-0.239481
1	12617807	12617809	-0.558608
1	13536774	13536780	-0.228175
1	13551168	13551170	-0.295455
1	13693252	13693254	-0.611111
1	13714173	13714175	-0.448276
1	13866126	13866127	-0.466667
1	14069561	14069565	-0.273571
1	14169679	14169683	-0.341631
1	14189589	14189591	-0.496842
1	14600174	14600176	-0.283333
1	15224164	15224166	-0.276398
1	15341357	15341376	-0.585455
1	15528760	15528762	-0.489744
1	15654852	15654854	-0.515
1	15699077	15699078	-0.633333
1	15760605	15760607	-0.417143
1	15940068	15940115	-0.36338
1	16075493	16075495	-0.385417
1	16116879	16116880	-0.416667
1	16216584	16216606	-0.182061
1	16260130	16260132	-0.495294
1	16860599	16860607	-0.480824
1	17263509	17263538	-0.394665
1	18755231	18755233	-0.282135
1	19566146	19566197	-0.217297
1	19607865	19607866	-0.75
1	20434875	20434939	-0.328693
1	20602375	20602383	-0.51161
1	20751486	20751488	-0.402574
1	20898028	20898030	-0.613003
1	20961264	20961266	-0.35
1	21814980	21814982	-0.527615
1	21842265	21842267	-0.381176
1	22409268	22409270	-0.297059
1	22443404	22443408	-0.322775
1	22476406	22476410	-0.375776
1	22661959	22661960	-0.6
1	22871061	22871081	-0.272779
1	23105312	23105314	-0.411688
1	23227152	23227154	-0.569129
1	23452778	23452780	-0.225806
1	23501384	23501386	-0.565657
1	23510406	23510408	-0.329179
1	23551412	23551413	0.666667
1	23666440	23666442	-0.455882
1	23745555	23745557	-0.524194
1	24055362	24055364	-0.405405
1	24416564	24416590	-0.404959
1	24808279	24808281	-0.428571
1	25935143	25935159	-0.11488
1	26240435	26240437	-0.29872
1	27065643	27065645	-0.231037
1	27355916	27355935	-0.204674
1	27399857	27399879	-0.328146
1	27678072	27678075	-0.048913
1	27715851	27715853	-0.336946
1	27905494	27905531	-0.461097
1	27927527	27927529	-0.142857
1	27976214	27976258	-0.366749
1	28355567	28355568	-0.75
1	28654376	28654378	-0.359091
1	28907301	28907303	-0.625
1	28971507	28971512	-0.684211
1	29180720	29180722	-0.47549
1	29279390	29279392	-0.601737
1	29635161	29635164	-0.237934
1	29803448	29803490	-0.249905
1	29977516	29977559	0.00378988
1	30276086	30276088	-0.523707
1	31177436	31177439	-0.231003
1	31218098	31218159	-0.232842
1	31352565	31352567	-0.339286
1	31652025	31652027	-0.478519
1	31816896	31816903	-0.270361
1	31952852	31952854	-0.598485
1	32147503	32147505	-0.609848
1	32206860	32206862	-0.504909
1	33051481	33051484	-0.2975
1	35537712	35537714	-0.478355
1	35691552	35691628	-0.308237
1	35773858	35773860	-0.317587
1	36053277	36053288	-0.375049
1	36066016	36066026	-0.157383
1	36248363	36248365	-0.616667
1	36453132	36453134	-0.288889
1	36510703	36510705	-0.373016
1	36564974	36565037	-0.371646
1	36581364	36581379	-0.409277
1	36592347	36592370	-0.191505
1	36670913	36670914	-0.497835
1	36686978	36686990	-0.185219
1	36694178	36694190	-0.333977
1	36719726	36719727	-0.461538
1	36768642	36768644	-0.404665
1	36776198	36776200	-0.534211
1	36920156	36920158	-0.473475
1	36993098	36993100	-0.24
1	37044004	37044007	-0.442857
1	37136302	37136304	-0.41
1	37408830	37408833	-0.456807
1	37478181	37478183	-0.676768
1	37511662	37511664	-0.418301
1	37560536	37560563	-0.299731
1	37659798	37659800	-0.56993
1	37755719	37755727	-0.338644
1	37764921	37764933	-0.190476
1	37824454	37824480	-0.369036
1	37895088	37895090	-0.329868
1	38050997	38050999	-0.510909
1	38378267	38378270	-0.579237
1	38707522	38707523	-0.4
1	38733392	38733394	-0.446429
1	38813511	38813513	-0.285714
1	38853381	38853383	-0.405714
1	38941506	38941508	-0.426426
1	39033977	39033979	-0.4
1	39075254	39075275	-0.0735715
1	39347673	39347704	-0.373562
1	39674623	39674625	-0.239496
1	40043165	40043168	-0.469697
1	40573507	40573509	-0.336538
1	40713847	40713902	-0.221673
1	41303729	41303730	-0.703704
1	41496016	41496078	-0.369183
1	41594169	41594174	-0.388347
1	41676046	41676144	-0.416125
1	41944070	41944089	-0.203925
1	41983387	41983388	-0.666667
1	42041158	42041160	-0.462963
1	42689095	42689097	-0.414634
1	42702510	42702515	-0.769231
1	43540051	43540053	-0.551971
1	43581657	43581659	-0.490476
1	43614275	43614277	-0.585714
1	43763551	43763553	-0.216783
1	43816974	43816976	-0.545455
1	43816983	43816985	-0.588235
1	43820962	43820964	-0.706147
1	43926321	43926323	-0.384707
1	44256191	44256192	-0.818182
1	44281617	44281625	-0.137238
1	44428917	44428919	-0.333333
1	44708050	44708064	-0.381119
1	44952000	44952002	-0.255319
1	45196426	45196427	-0.388889
1	45437041	45437043	-0.322581
1	45482768	45482770	-0.540438
1	46321146	46321227	-0.441903
1	46339589	46339595	-0.15814
1	46890974	46891017	-0.346427
1	46974653	46974655	-0.451613
1	47164697	47164720	-0.313636
1	48103995	48104011	-0.331911
1	48104056	48104081	-0.164538
1	48142158	48142160	-0.313447
1	48181703	48181705	-0.23569
1	48186414	48186416	-0.430556
1	48244440	48244442	-0.424149
1	48356104	48356106	-0.472619
1	48399934	48399938	-0.479167
1	48497858	48497860	-0.50625
1	48680193	48680195	-0.635531
1	48697015	48697019	-0.254123
1	48770561	48770590	-0.269953
1	48916414	48916415	-0.818182
1	48960404	48960406	-0.402813
1	49086245	49086247	-0.666667
1	49118770	49118772	-0.615385
1	49356456	49356457	-0.285714
1	49466141	49466143	-0.270968
1	49509398	49509400	-0.296296
1	49649646	49649648	-0.387164
1	50507029	50507031	-0.162963
1	51509973	51510001	0.0525473
1	52165301	52165303	-0.38507
1	52184693	52184696	-0.263889
1	53317038	53317043	-0.126526
1	53340998	53341003	-0.149175
1	53386972	53386974	-0.382852
1	53695199	53695201	-0.542857
1	54138962	54138983	-0.448348
1	54635877	54635908	-0.438163
1	54803499	54803501	0.76
1	54968757	54968759	-0.360806
1	56801926	56801929	-0.383529
1	56839541	56839557	-0.235896
1	57313784	57313790	-0.4
1	57313884	57313892	-0.183387
1	57355115	57355116	-0.466667
1	58038028	58038030	-0.459596
1	58389322	58389324	-0.337644
1	58490947	58490950	-0.581731
1	59226653	59226655	-0.623355
1	59368816	59368888	-0.379391
1	59576819	59576820	-0.714286
1	59753732	59753734	-0.49375
1	59776424	59776426	-0.375
1	60059461	60059463	-0.23125
1	60503332	60503337	-0.4
1	60534899	60534908	0.135332
1	60744170	60744172	-0.357143
1	60784946	60784948	-0.446667
1	60864411	60864427	-0.294855
1	61048507	61048509	-0.358333
1	61236270	61236280	-0.159274
1	61367562	61367564	0.807692
1	61520714	61520716	-0.4
1	61526721	61526726	-0.352941
1	62088138	62088140	-0.464286
1	62405894	62405896	-0.386905
1	62432367	62432369	-0.509128
1	62455807	62455809	-0.541063
1	62469689	62469705	-0.400006
1	62481888	62481890	-0.465909
1	62567685	62567689	-0.337719
1	62694524	62694534	-0.185714
1	62883234	62883250	-0.166667
1	63421313	63421315	-0.351282
1	63602649	63602651	-0.422658
1	63664081	63664083	0.764706
1	63738833	63738834	-0.882353
1	64155692	64155694	-0.586207
1	64293407	64293478	-0.290033
1	64736356	64736359	-0.131592
1	64983908	64983910	-0.450549
1	65103480	65103481	-0.833333
1	65111193	65111195	-0.468391
1	65111243	65111245	-0.538961
1	65113980	65113982	0.461538
1	65786350	65786352	-0.52795
1	66359151	66359170	-0.206398
1	66819962	66819987	-0.258186
1	67036787	67036789	-0.52
1	67341446	67341447	-0.857143
1	68274294	68274298	-0.357143
1	68663421	68663434	-0.35476
1	68809247	68809249	-0.311275
1	69485267	69485270	-0.175736
1	70533164	70533166	-0.324974
1	70765057	70765058	-0.636364
1	70907177	70907181	-0.387868
1	70975355	70975357	0.512579
1	70982221	70982223	-0.241477
1	71085289	71085302	-0.465178
1	71192666	71192698	-0.201107
1	71283753	71283754	-0.4
1	71301110	71301118	-0.0444266
1	72084665	72084667	-0.232381
1	72100113	72100115	-0.327922
1	72250765	72250774	-0.15495
1	72305460	72305465	-0.481716
1	72323448	72323450	-0.431818
1	72355678	72355680	-0.456349
1	72469347	72469349	-0.358696
1	72557657	72557667	-0.378409
1	72590121	72590123	-0.505797
1	72760048	72760049	-0.479638
1	72792935	72792937	-0.443778
1	72793103	72793105	-0.688889
1	72901319	72901320	-0.711111
1	72906314	72906319	-0.361538
1	73859020	73859024	-0.375741
1	74058519	74058538	-0.541463
